,title,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
6686,apple mgha3ll/a iphone 12 64gb green metro by t-mobile 64 gb,469.99,1.0,13267.0,100.0,2.0,16,64.0,2020
6687,for apple iphone se 2(2020) 7 8 case crystal clear soft tpu cover bumper 4.7'',23.03,6.0,75.0,100.0,2.0,9,65.08936170212766,2016
6688,new apple iphone xr - 64gb - white (unlocked) a1984 (cdma + gsm unlocked),319.95,5.0,8258.0,100.0,2.0,13,64.0,2018
6689,new apple iphone 6s 128gb unlocked silver smartphone a1688 - original box,244.79,6.0,72.0,96.4,2.0,8,128.0,2015
6690,apple iphone 7 - jet black (unknown carrier / storage) a1660  - for parts no pwr,121.08,0.0,40065.0,96.1,2.0,10,78.54110612855007,2016
6691,iphone xs max 64gb gold  unlocked,359.0,1.0,5015.0,99.7,2.0,14,64.0,2018
6694,"iphone 6s 16gb unlocked a1688 rose gold, excellent used condition",115.0,1.0,267.0,100.0,0.0,8,16.0,2015
6695,apple iphone 8 mq6y2ll/a 64gb black as is for parts,99.99,0.0,4028.0,99.6,0.0,11,64.0,2017
6696,"new apple iphone 8 64gb fully unlocked 4.7"" smartphone a1863 (cdma+gsm)",309.79,6.0,72.0,96.4,2.0,11,64.0,2017
6697,"iphone 13 pro max 6.7"" case shockproof full-body protective phone cover",25.2,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
6698,iphone 7 plus clear case hybrid scratch resistant cover bumper soft shockproof,26.64,6.0,1600.0,97.2,3.0,10,78.54110612855007,2016
6699,apple iphone 8 64gb-128gb-256gb unlocked/verizon/straight talk/tracfone gray,137.0,1.0,4130.0,99.2,2.0,11,64.0,2017
6700,apple iphone 6 16gb 64gb unlocked verizon life wireless at&t t-mobile 4g,52.94,1.0,4130.0,99.2,2.0,7,16.0,2014
6701,apple iphone 6s 64 gb space gray verizon 4g lte unlocked smartphone,91.99,1.0,1252.0,98.1,2.0,8,64.0,2015
6702,apple iphone 6 - 16gb - silver (t-mobile) a1549 (gsm),45.0,0.0,609.0,100.0,0.0,7,16.0,2014
6703,apple iphone 8/8 plus 64gb unlocked/ verizon/ t-mobile/ sprint/ us cellular 4g ,136.62,1.0,6199.0,99.7,2.0,11,64.0,2017
6705,new apple iphone 7 - 32gb - black (unlocked gsm) a1778 (gsm) at&t and t-mobile,139.95,5.0,8258.0,100.0,2.0,10,32.0,2016
6706,apple iphone 13 pro - 128gb - sierra blue (t-mobile) ,879.0,5.0,1241.0,99.7,2.0,17,128.0,2021
6707,apple iphone x - 64gb - space gray - gsm unlocked - smartphone,294.99,1.0,7053.0,99.9,2.0,12,64.0,2017
6708,apple iphone 5s | at&t | grade c | read,28.0,1.0,5680.0,99.4,2.0,6,20.0,2013
6709,new apple iphone 6s 128gb unlocked gray smartphone a1688 in sealed box,239.66,6.0,56.0,100.0,2.0,8,128.0,2015
6710,new in sealed box apple iphone 8 unlocked 256gb gold smartphone a1863(gsm+cdma),365.59,6.0,190.0,98.6,2.0,11,256.0,2017
6711,new apple iphone 8 unlocked 64gb gold t-mobile at&t verizon a1863 (gsm+cdma),308.66,6.0,56.0,100.0,2.0,11,64.0,2017
6713,"new apple iphone 8 - 64gb/256gb (gsm +cdma unlocked) a1863 - gray, gold, silver",199.95,5.0,8258.0,100.0,2.0,11,64.0,2017
6714,iphone 13 pro max case liquid silicone soft protective phone cover pink,25.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
6715,"apple iphone 7 a1660, clean screen ",59.99,0.0,810.0,100.0,2.0,10,78.54110612855007,2016
6716,apple iphone xr 64gb black lte cellular straight talk/tracfone mh5g3ll/a,237.0,1.0,356237.0,97.1,2.0,13,64.0,2018
6717,for apple iphone 11 screen protector tempered glass 6.1-inch 9h 3-pack clear new,25.84,6.0,279.0,96.8,2.0,15,124.43806104129264,2019
6718,apple iphone 8 64gb - space gray gold silver - verizon unlocked | excellent (a),159.95,1.0,19529.0,99.6,2.0,11,64.0,2017
6719,apple iphone 4s - 16gb - white a1387 (cdma + gsm),27.0,1.0,252.0,100.0,0.0,3,16.0,2011
6720,"iphone 13 pro max 6.7"" case leather with card holder kickstand cover black",30.66,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6721,apple iphone 6 16gb space gray verizon unlocked good condition,75.99,2.0,54737.0,99.4,3.0,7,16.0,2014
6722,sealed apple iphone 6s unlocked smartphone at&t t-mobile verizon sprint - gray,219.59,6.0,190.0,98.6,2.0,8,56.774193548387096,2015
6723,iphone x xs case dual layer heavy duty protective shockproof cover black ring us,13.29,6.0,486.0,95.8,3.0,12,140.52173913043478,2017
6725,apple iphone 6 plus a1522 space gray 16gb- network at&t- good condition[sa26-03],78.0,1.0,3491.0,100.0,2.0,7,16.0,2014
6726,pristine iphone 11 pro 64gb midnight green (unlocked),666.69,1.0,52.0,100.0,0.0,15,64.0,2019
6727,apple iphone 6s 16gb mint condition factory unlocked verizon at&t t-mobile ,94.95,1.0,337.0,100.0,2.0,8,16.0,2015
6728,"iphone 13 pro max 6.7"" case matte pc with soft edges shockproof phone cover",26.98,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6730,apple iphone se 2nd gen. - 64gb - black (t-mobile) a2275 (cdma + gsm),225.0,1.0,95.0,100.0,0.0,9,64.0,2016
6731,apple iphone 6s - 16gb - space gray a1633 (cdma + gsm),19.0,0.0,20.0,100.0,0.0,8,16.0,2015
6732,iphone 7 plus 32gb unlocked gsm verizon t-mobile metro at&t jet black used a1661,169.95,1.0,103305.0,99.3,2.0,10,32.0,2016
6734,apple iphone 7 a1660 locked for parts not working,125.0,0.0,250.0,100.0,0.0,10,78.54110612855007,2016
6735,iphone 6 _ a1522 _good shape_ needs password_good charging,95.0,1.0,256.0,100.0,0.0,7,35.82608695652174,2014
6736,apple iphone 6 plus -16gb gold verizen unlocked,105.0,1.0,321.0,100.0,2.0,7,35.82608695652174,2014
6737,apple iphone 8 64gb smartphone ,219.99,1.0,1033.0,97.5,2.0,11,64.0,2017
6738,iphone xr case pu leather detachable id card holder folio flip phone cover black,31.88,6.0,3529.0,98.1,2.0,13,89.74946921443737,2018
6739,authentic apple iphone se 64gb white mx9p2ll/a read description ,84.99,0.0,691.0,98.3,0.0,9,64.0,2016
6740,"apple iphone 4s (12.5gb actual capacity) white a1387, model md277ll/a",16.99,1.0,153.0,100.0,0.0,3,16.0,2011
6741,apple iphone xs - 64gb - space gray (read description),300.0,1.0,54.0,100.0,0.0,14,64.0,2018
6743,new apple iphone 8 64/256gb unlocked gold smartphone at&t verizon straight talk,308.66,6.0,56.0,100.0,2.0,11,92.72343149807938,2017
6744,apple iphone 6 - 64gb - silver (unlocked) a1549 ,225.0,1.0,59.0,100.0,0.0,7,64.0,2014
6745,apple iphone 6 plus 16gb gold a1522 (unlocked) reduced price jw5949,62.97,1.0,136775.0,98.8,2.0,7,16.0,2014
6746,apple iphone 6 16gb rose gold sprint a1586 clean tested read issue w/charging,34.95,0.0,6601.0,99.6,0.0,7,16.0,2014
6747,new apple iphone 8 64gb 256gb factory unlocked smartphone in sealed box - silver,308.66,6.0,56.0,100.0,2.0,11,64.0,2017
6748,apple iphone 7 - 256gb - gold (t-mobile) a1778 (gsm),150.0,1.0,279.0,100.0,0.0,10,256.0,2016
6749,iphone 8 7 6 plus screen protector tempered glass 9h hardness hd clear 5.5-inch,21.31,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
6750,iphone 8 plus / 7 plus ultra-thin case soft silicone ring kickstand anti-shock,31.25,6.0,1600.0,97.2,3.0,11,92.72343149807938,2017
6751,apple iphone 6s 128gb verizon unlocked gsm silver white a1688,95.01,1.0,103305.0,99.3,2.0,8,128.0,2015
6752,apple iphone 7 black 32gb t-mobile read! (he2035163),119.85,0.0,6646.0,100.0,0.0,10,32.0,2016
6753,apple iphone 8 - 64gb - gold (verizon),175.0,1.0,1783.0,100.0,0.0,11,64.0,2017
6754,apple iphone 7 - 32gb -  gold (at&t) a1778 (gsm) (read description),85.0,1.0,16.0,100.0,0.0,10,32.0,2016
6755,iphone se 2nd gen 64gb all colors (tracfone) b good,184.99,2.0,109314.0,98.5,2.0,9,64.0,2016
6756,apple iphone 6 - 16gb - gold (unlocked) smartphone,435.0,1.0,111.0,100.0,0.0,7,16.0,2014
6757,"apple iphone 6 plus, fully unlocked | 16 gb, gray, 5.5 in | a1522 |",74.99,1.0,47567.0,98.3,3.0,7,16.0,2014
6758,apple iphone 6s 32gb space gray (unlocked) a1633 (cdma + gsm) mint condition,229.0,1.0,576.0,100.0,0.0,8,32.0,2015
6759,unlocked apple iphone 7 32gb black at&t t-mobile metro pcs straight talk  etc,128.0,1.0,723.0,100.0,2.0,10,32.0,2016
6760,apple iphone 6 16gb 128gb unlocked verizon at&t anywhere sim xfinity mobile 4g,55.1,1.0,4130.0,99.2,2.0,7,16.0,2014
6761,iphone x xs xr clear glass screen protector/heavy duty kickstand cover case red,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
6762,apple iphone 6s gold 32 gb smartphone locked verizon,91.99,1.0,1252.0,98.1,2.0,8,32.0,2015
6763,unlocked apple iphone 7 32gb black at&t t-mobile metro pcs straight talk  etc,128.0,1.0,723.0,100.0,2.0,10,32.0,2016
6764,apple iphone 6 16gb 128gb unlocked verizon at&t anywhere sim xfinity mobile 4g,55.1,1.0,4130.0,99.2,2.0,7,16.0,2014
6765,apple iphone se 2 128gb black lte cellular mhgh3ll/a,270.0,6.0,356237.0,97.1,2.0,9,128.0,2016
6766,apple iphone xr (global version) a2105 (gsm unlocked) 64gb black (good),284.74,2.0,1938.0,99.4,2.0,13,64.0,2018
6767,apple iphone 7 plus - 32gb -black for parts not working locked,125.0,1.0,2.0,75.0,0.0,10,32.0,2016
6768,apple iphone 6 - 64gb - gold (unlocked) a1549 (cdma + gsm),89.0,1.0,130.0,95.7,0.0,7,64.0,2014
6770,apple iphone 5s - 16gb - space gray (at&t) a1533 (gsm),24.49,0.0,372.0,100.0,0.0,6,16.0,2013
6771,"apple iphone 7 a1660, 32gb, carrier tracfone - battery health 100%",99.98,1.0,2039.0,99.8,2.0,10,32.0,2016
6772,apple iphone 11 64gb black a211 (sprint) reduced price nw4941,262.45,1.0,136775.0,98.8,2.0,15,64.0,2019
6773,apple a1533 iphone 5s 16gb space gray black smartphone cdma verizon,34.8,1.0,9012.0,99.8,2.0,6,16.0,2013
6774,"for iphone se (2nd gen) case 4.7""protective hybrid cover holster belt clip stand",13.29,6.0,374.0,98.2,2.0,9,65.08936170212766,2016
6775,new apple iphone 11 - 64gb - black (unlocked) a2111 (cdma + gsm) any network,499.95,5.0,8258.0,100.0,2.0,15,64.0,2019
6776,apple iphone 6s 32gb gold verizon not turning on phone for parts only,27.19,0.0,1252.0,98.1,2.0,8,32.0,2015
6778,sealed & original apple iphone 8 unlocked 64gb 256gb smartphone at&t t-mobile,306.88,6.0,168.0,97.1,2.0,11,64.0,2017
6779,apple iphone 6 - 16gb - gold (at&t) a1549 (gsm) - no power,81.08,0.0,40065.0,96.1,2.0,7,16.0,2014
6780,new apple iphone 8 64gb fully unlocked ios smartphone a1863 (cdma+gsm) - red,309.89,6.0,145.0,97.3,2.0,11,64.0,2017
6782,iphone 13 pro max case shockproof hard pc bumper protective clear cover,19.62,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6783,space gray apple iphone 8 64gb verizon smartphone a1863 mq722ll/a clean esn!,147.58,1.0,4567.0,100.0,2.0,11,64.0,2017
6785,apple iphone 12 - 128gb - all colors - t-mobile smartphone - excellent condition,759.99,4.0,3099329.0,98.8,2.0,16,128.0,2020
6786,apple iphone 6 plus 64gb gray a1524 (sprint t-mobile)ios smartphone jf5940,62.97,1.0,136775.0,98.8,2.0,7,64.0,2014
6787,apple iphone 11 - 64gb - green (t-mobile) a2111 (cdma + gsm),460.0,1.0,52.0,100.0,0.0,15,64.0,2019
6788,iphone se 2nd gen - boost mobile only - 64gb - black - fair,155.0,1.0,8383.0,99.5,3.0,9,64.0,2016
6789,for iphone se 2020 hybrid 3 in 1 shockproof protection rugged hard pc cover case,11.39,6.0,591.0,98.5,2.0,9,65.08936170212766,2016
6790,apple iphone 7 32gb gold 4g lte sprint locked smartphone,104.99,1.0,1252.0,98.1,2.0,10,32.0,2016
6792,sealed apple iphone 8 64gb gray unlocked smartphone a1863 (cdma + gsm),309.99,6.0,95.0,96.6,2.0,11,64.0,2017
6793,apple iphone 8 64gb unlocked smartphone - space gray (a1863),149.99,1.0,10144.0,100.0,2.0,11,64.0,2017
6794,"*unopended* apple iphone 6s 4.7"" 64gb unlocked smartphone a1688 silver",219.66,6.0,56.0,100.0,2.0,8,64.0,2015
6795,apple iphone 7 128gb silver a1778 / mn9j2ll - at&t - clean esn,109.99,1.0,5965.0,98.4,2.0,10,128.0,2016
6796,apple iphone xr - 64gb - black (locked to t-mobile)  #3338,199.99,1.0,121485.0,99.9,0.0,13,64.0,2018
6797,apple iphone 6 plus 16gb gold a1522 (unlocked) gsm world phone jg5952.,71.97,1.0,136775.0,98.8,2.0,7,16.0,2014
6798,new apple iphone xr unlocked 128gb smartphone black - sealed in original box,464.66,6.0,56.0,100.0,2.0,13,128.0,2018
6799,apple iphone xs a1920 (unlocked) 512gb power up good lcd,270.75,0.0,1938.0,99.4,2.0,14,512.0,2018
6800,apple iphone 7 - 32gb - black (unlocked) a1660 (cdma + gsm) factory unlocked,133.1,5.0,2244.0,99.4,2.0,10,32.0,2016
6801,apple iphone 13 pro max - 128gb - b.a.d e.s.n  (u.s. cellular),765.0,0.0,313.0,98.4,0.0,17,128.0,2021
6802,apple iphone 7 a1778 - factory unlocked 32gb smartphone excellent at&t t-mobile,174.95,1.0,434.0,97.0,0.0,10,32.0,2016
6803,very good used gold apple iphone 6s 64gb unlocked gsm at&t cricket a1633 phone,91.95,1.0,103305.0,99.3,2.0,8,64.0,2015
6804,apple iphone 8 - 64gb - gold (unlocked) a1863 (cdma + gsm) bad home button 478,149.0,1.0,60973.0,100.0,2.0,11,64.0,2017
6805,apple iphone 7 32gb - matte black - unlocked | rare ios 14 (14.3) | excellent,249.95,1.0,19529.0,99.6,2.0,10,32.0,2016
6806,iphone 5s for parts (#25),14.99,0.0,1.0,66.7,0.0,6,20.0,2013
6807,for iphone 8 plus/7 plus clear heavy duty rugged full body shockproof case cover,10.91,6.0,351.0,98.6,2.0,11,92.72343149807938,2017
6808,apple iphone xs - 256gb - space gray (t-mobile sprint) a very good,329.99,3.0,109314.0,98.5,2.0,14,256.0,2018
6811,apple iphone 5 - 16gb - black & slate a1428,16.9,0.0,193.0,100.0,0.0,4,16.0,2012
6812,apple iphone xr - 64gb - (unlocked) - works great -  (#v160),192.99,1.0,5425.0,100.0,2.0,13,64.0,2018
6813,apple iphone 7 - 32gb - black - gsm unlocked - smartphone ,104.99,1.0,7053.0,99.9,2.0,10,32.0,2016
6814,new apple iphone 8 256gb gray factory unlocked smartphone at&t t-mobile sprint,365.59,6.0,190.0,98.6,2.0,11,256.0,2017
6816,iphone 11 pro max case 6.5 inch tpu bumper shockproof protective amethyst cover,19.61,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
6817,apple iphone xs 64gb a1920 argon wireless smartphone ,299.0,4.0,60973.0,100.0,2.0,14,64.0,2018
6818,iphone 11 case heavy duty rugged shockproof full body protective phone cover,23.99,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
6819,apple iphone 6 plus 16gb gray a1522 (unlocked) gsm world phone jf5978,67.46,1.0,136775.0,98.8,2.0,7,16.0,2014
6820,apple iphone 5 a1429 - black - as is,34.99,1.0,3617.0,99.7,0.0,4,22.93975903614458,2012
6821,apple iphone 6 - 64gb - silver (at&t) a1549 (gsm),65.0,1.0,66.0,100.0,0.0,7,64.0,2014
6822,new in box apple iphone 6s 64gb unlocked space gray smartphone a1688(gsm+cdma),219.59,6.0,190.0,98.6,2.0,8,64.0,2015
6823,open box apple iphone xr 64gb red - gsm unlocked at&t t-mobile gsm only,300.0,5.0,80245.0,99.7,2.0,13,64.0,2018
6824,iphone x tpu case transparent thin lightweight flexible scratch resistant cover,34.28,6.0,744.0,95.0,3.0,12,140.52173913043478,2017
6825,apple iphone 11 pro 64gb gold gray green silver verizon locked good condition,419.95,2.0,82194.0,98.4,3.0,15,64.0,2019
6827,apple iphone 6 a5149 unlocked 16gb silver 398,25.0,0.0,846.0,96.5,0.0,7,16.0,2014
6828,sealed apple iphone 8 64gb (unlocked) gold mobile t-mobile at&t verizon a1863,309.79,6.0,72.0,96.4,2.0,11,64.0,2017
6829,read desc! unlocked apple iphone x 64gb silver - a1865,224.99,0.0,2840.0,100.0,2.0,12,64.0,2017
6830,apple iphone 6 - 16gb - gold (sprint),70.0,1.0,20.0,100.0,0.0,7,16.0,2014
6831,apple iphone 6s plus 128gb silver unlocked verizon at&t works great,504.98,1.0,1821.0,95.2,0.0,8,128.0,2015
6833,"impaired apple iphone 6 plus, straight talk only, 16gb,clean esn,see desc (5lxx)",45.99,0.0,47567.0,98.3,3.0,7,16.0,2014
6834,"new apple iphone 6s 64gb factory unlocked 4.7"" ios smartphone in sealed box",219.66,6.0,56.0,100.0,2.0,8,64.0,2015
6835,for apple iphone xr case slim heavy duty hybrid tpu pc protection armor black,29.98,6.0,75.0,100.0,2.0,13,89.74946921443737,2018
6836,for apple iphone 13 6.1 inch shockproof protective soft flexible case cover,10.44,6.0,351.0,98.6,2.0,17,177.7258064516129,2021
6837,apple iphone xs/xr 64gb 256gb unlocked verizon metro pcs at&t t-mobile 4g ,275.11,1.0,6199.0,99.7,2.0,14,64.0,2018
6838,iphone 8 7 6s 6 se screen protector protective tempered glass easy to install ,24.11,6.0,1569.0,96.0,3.0,11,92.72343149807938,2017
6839,for iphone 11 pro max case crystal clear bumper ultra slim shockproof cover hd🔥,13.99,6.0,310.0,98.0,3.0,15,124.43806104129264,2019
6840,iphone 8 case soft clear case ring holder kickstand magnetic slim thin cover us,26.26,6.0,75.0,100.0,2.0,11,92.72343149807938,2017
6842,apple iphone 7 plus - 32gb - black (unlocked) a1661 (cdma + gsm),154.99,1.0,158.0,95.6,2.0,10,32.0,2016
6843,apple iphone 11 - 64gb - black (unlocked) a2111 (cdma + gsm),400.0,1.0,7.0,100.0,0.0,15,64.0,2019
6844,2014 apple iphone 6 16gb silver used with box t-mobile cell phone read des.,89.99,1.0,1015.0,100.0,0.0,7,16.0,2014
6845,apple iphone 5s a1533- 16gb- space gray (t-mobile)- tested- clean esn,40.0,1.0,323.0,100.0,0.0,6,16.0,2013
6846,apple iphone 7 - 32gb - a1778 - black  - gsm unlocked - (item#3020),120.0,1.0,1576.0,97.5,0.0,10,32.0,2016
6848,jet black iphone 7-  a1778- 128gb - unlocked ,270.0,1.0,1597.0,100.0,1.0,10,128.0,2016
6850,iphone 6/6s plus screen protector tempered glass 9h privacy anti spy anti-glare,22.64,6.0,1569.0,96.0,3.0,7,35.82608695652174,2014
6851,apple iphone 6s plus a1687 (unlocked) 16gb power up good lcd,84.55,0.0,1938.0,99.4,2.0,8,16.0,2015
6852,new apple iphone xr - 64gb - red (unlocked) a1984 (cdma + gsm),319.95,5.0,8258.0,100.0,2.0,13,64.0,2018
6853,apple iphone 6s plus 16gb 64gb unlocked verizon travelsim at&t t-mobile tracfon,126.0,1.0,5147.0,99.3,2.0,8,16.0,2015
6854,read info unlocked apple iphone xs 64gb space gray a1920 mt8u2ll/a,229.99,0.0,2840.0,100.0,2.0,14,64.0,2018
6855,read apple iphone 6s 16gb - gold (at&t) with deleted anime streaming app,125.0,1.0,52.0,100.0,0.0,8,16.0,2015
6856,new in box apple iphone 8 silver 64gb verizon 4g lte unlocked ios smartphone,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
6857,sealed & new apple iphone 8 unlocked 64gb 4g lte ios smartphone 1 year warranty,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
6858,apple iphone 7 32gb jet black verizon unlocked good condition,117.99,2.0,54737.0,99.4,3.0,10,32.0,2016
6859,iphone 7 128gb straight talk only,150.0,1.0,202.0,100.0,0.0,10,128.0,2016
6860,iphone xs case carbon fiber kickstand slim fit protective resistant cover black,42.08,6.0,744.0,95.0,3.0,14,177.84242424242424,2018
6861,apple iphone 5s 16gb - carrier unknown | grade b | read,36.0,1.0,5680.0,99.4,2.0,6,16.0,2013
6862,apple iphone 7 - 32gb - black (verizon) a1660 (cdma + gsm),120.0,1.0,289.0,100.0,0.0,10,32.0,2016
6864,apple iphone 7 plus 128gb rose gold unlocked excellent condition,220.99,4.0,54737.0,99.4,3.0,10,128.0,2016
6865,apple iphone x 64gb/256gb unlocked verizon cricket us cellular (7+/10 condition),190.08,1.0,6199.0,99.7,2.0,12,64.0,2017
6866,apple iphone 5c - 16gb - white (unlocked) a1532 (gsm),47.99,1.0,368.0,98.8,2.0,5,16.0,2013
6867,apple iphone xr - 64gb 256gb - unlocked at&t t-mobile metro simple straight talk,264.95,1.0,915.0,100.0,3.0,13,64.0,2018
6868,"apple iphone 8 64gb space gray a1905 at&t only, read",92.75,1.0,5460.0,98.5,2.0,11,64.0,2017
6869,iphone 7 rose gold t-mobile 32gb a1778 works / bad speaker as-is,99.99,0.0,134.0,100.0,0.0,10,32.0,2016
6870,apple iphone 13 pro max 128gb graphite (mlkl3ll/a) t-mobile,998.95,0.0,5345.0,100.0,0.0,17,128.0,2021
6871,apple iphone x 64gb silver sprint very good condition,205.99,3.0,54737.0,99.4,3.0,12,64.0,2017
6872,apple iphone x black 64gb unlocked a1901 w/ 3 protective cases,395.0,1.0,794.0,100.0,0.0,12,64.0,2017
6873,apple iphone 7 plus a1785 (fully unlocked) 256gb rose gold *clean esn* - battery,179.55,1.0,1938.0,99.4,2.0,10,256.0,2016
6874,new apple iphone 6s- 128gb - space gray (unlocked) a1688 (cdma + gsm),244.79,6.0,72.0,96.4,2.0,8,128.0,2015
6875,iphone 8 7 6s 6 se screen protector protective tempered glass 4.7 inch [2 pack],23.01,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
6876,apple iphone 6 a1586 gray 16gb fully unlocked *clean esn* - sim fail,42.75,0.0,1938.0,99.4,2.0,7,16.0,2014
6877,apple iphone 5c broken for parts,20.0,0.0,1040.0,98.1,0.0,5,13.44,2013
6878,"iphone 12 pro max 6.7"" case slim fit shockproof protective phone case light blue",30.48,6.0,615.0,98.2,2.0,16,138.7663551401869,2020
6879,apple iphone 7 plus 32gb 128gb 256gb unlocked all colors 1 year warranty - good,159.99,2.0,1774.0,100.0,2.0,10,32.0,2016
6880,apple iphone 6s a1688 rose gold sold as is for parts only 64g,55.0,0.0,433.0,98.4,0.0,8,56.774193548387096,2015
6881,apple iphone 6 - 64gb - silver (verizon) a1549 (cdma + gsm),140.0,1.0,562.0,100.0,0.0,7,64.0,2014
6882,parts/repair 4 of apple iphone 7 a1660 a1549 a1778 a1688 all locked (read),99.0,0.0,13477.0,98.8,0.0,10,78.54110612855007,2016
6883,apple iphone 7 128gb gsm unlocked (for all gsm carriers) red,149.98,1.0,154477.0,98.0,2.0,10,128.0,2016
6884,iphone 7 plus case luxtude gray transparent full protective fit cover,9.99,6.0,848.0,99.5,0.0,10,78.54110612855007,2016
6885,apple iphone 7 plus 128gb black t-mobile mint  ,160.0,1.0,1725.0,100.0,0.0,10,128.0,2016
6886,new & sealed apple iphone 6s 64gb unlocked gold smartphone at&t t-mobile,221.89,6.0,145.0,97.3,2.0,8,64.0,2015
6887,see description apple iphone 6 - 16gb - silver (unlocked) a1586 (cdma + gsm),19.99,0.0,879.0,100.0,0.0,7,16.0,2014
